lon,lat,cluster_original,cluster_correlacion
99.661018371582,37.7784767150879,16,26
101.694915771484,37.7784767150879,16,26
103.728813171387,37.7784767150879,16,26
105.762710571289,37.7784767150879,16,12
107.796607971191,37.7784767150879,16,12
109.830505371094,37.7784767150879,11,12
111.864410400391,37.7784767150879,11,12
113.898307800293,37.7784767150879,11,12
115.932205200195,37.7784767150879,11,12
117.966102600098,37.7784767150879,11,12
120,37.7784767150879,10,15
122.033897399902,37.7784767150879,10,15
124.067794799805,37.7784767150879,10,20
126.101692199707,37.7784767150879,10,22
128.135589599609,37.7784767150879,24,22
130.169494628906,37.7784767150879,10,20
132.203384399414,37.7784767150879,10,20
134.237289428711,37.7784767150879,10,20
136.271179199219,37.7784767150879,10,20
138.305084228516,37.7784767150879,5,20
140.338989257812,37.7784767150879,11,21
142.37287902832,37.7784767150879,5,20
144.406784057617,37.7784767150879,5,20
146.440673828125,37.7784767150879,5,20
148.474578857422,37.7784767150879,5,20
150.50846862793,37.7784767150879,4,20
152.542373657227,37.7784767150879,5,20
154.576278686523,37.7784767150879,5,20
156.610168457031,37.7784767150879,5,20
158.644073486328,37.7784767150879,5,13
160.677963256836,37.7784767150879,5,13
162.711868286133,37.7784767150879,5,13
164.745758056641,37.7784767150879,5,13
166.779663085938,37.7784767150879,5,13
168.813552856445,37.7784767150879,5,13
170.847457885742,37.7784767150879,5,13
172.881362915039,37.7784767150879,5,7
174.915252685547,37.7784767150879,5,7
176.949157714844,37.7784767150879,5,7
178.983047485352,37.7784767150879,5,7
-179.005523681641,36.1719627380371,5,7
-177.016571044922,36.1719627380371,5,7
-175.027618408203,36.1719627380371,5,7
-173.038681030273,36.1719627380371,5,7
-171.049728393555,36.1719627380371,5,7
-169.060775756836,36.1719627380371,5,7
-167.071823120117,36.1719627380371,5,7
-165.082870483398,36.1719627380371,5,7
-163.09391784668,36.1719627380371,5,32
-161.104965209961,36.1719627380371,5,32
-159.116027832031,36.1719627380371,5,32
-157.127075195312,36.1719627380371,5,32
-155.138122558594,36.1719627380371,5,32
-153.149169921875,36.1719627380371,5,32
-151.160217285156,36.1719627380371,5,32
-149.171264648438,36.1719627380371,5,32
-147.182327270508,36.1719627380371,5,32
-145.193374633789,36.1719627380371,5,32
-143.20442199707,36.1719627380371,5,32
-141.215469360352,36.1719627380371,5,32
-139.226516723633,36.1719627380371,7,32
-137.237564086914,36.1719627380371,7,32
-135.248611450195,36.1719627380371,7,32
-133.259674072266,36.1719627380371,7,6
-131.270721435547,36.1719627380371,7,6
-129.281768798828,36.1719627380371,28,6
-127.292816162109,36.1719627380371,28,30
-125.303871154785,36.1719627380371,28,30
-123.314918518066,36.1719627380371,28,30
-121.325965881348,36.1719627380371,24,5
-119.337013244629,36.1719627380371,29,5
-117.348068237305,36.1719627380371,29,5
-115.359115600586,36.1719627380371,29,5
-113.370162963867,36.1719627380371,29,16
-111.381217956543,36.1719627380371,29,16
-109.392265319824,36.1719627380371,24,16
-107.403312683105,36.1719627380371,24,16
-105.414367675781,36.1719627380371,29,16
-103.425415039062,36.1719627380371,29,16
-101.436462402344,36.1719627380371,29,16
-99.4475173950195,36.1719627380371,29,16
-97.4585647583008,36.1719627380371,29,16
-95.469612121582,36.1719627380371,29,16
-93.4806594848633,36.1719627380371,29,28
-91.4917144775391,36.1719627380371,29,28
-89.5027618408203,36.1719627380371,29,28
-87.5138092041016,36.1719627380371,29,28
-85.5248641967773,36.1719627380371,29,28
-83.5359115600586,36.1719627380371,29,28
-81.5469589233398,36.1719627380371,29,28
-79.5580139160156,36.1719627380371,29,28
-77.5690612792969,36.1719627380371,29,28
-75.5801086425781,36.1719627380371,7,2
-73.5911636352539,36.1719627380371,7,2
-71.6022109985352,36.1719627380371,7,2
-69.6132583618164,36.1719627380371,7,2
-67.6243057250977,36.1719627380371,7,2
-65.6353607177734,36.1719627380371,29,2
-63.6464080810547,36.1719627380371,29,31
-61.6574592590332,36.1719627380371,29,31
-59.6685066223145,36.1719627380371,29,31
-57.679557800293,36.1719627380371,29,31
-55.6906089782715,36.1719627380371,29,31
-53.7016563415527,36.1719627380371,29,31
-51.7127075195312,36.1719627380371,29,32
-49.7237586975098,36.1719627380371,29,19
-47.734806060791,36.1719627380371,29,19
-45.7458572387695,36.1719627380371,29,14
-43.7569046020508,36.1719627380371,29,14
-41.7679557800293,36.1719627380371,1,8
-39.7790069580078,36.1719627380371,1,8
-37.7900543212891,36.1719627380371,1,8
-35.8011054992676,36.1719627380371,1,8
-33.8121528625488,36.1719627380371,1,8
-31.8232040405273,36.1719627380371,1,8
-29.8342533111572,36.1719627380371,1,8
-27.8453044891357,36.1719627380371,1,8
-25.8563537597656,36.1719627380371,1,8
-23.8674030303955,36.1719627380371,1,8
-21.8784523010254,36.1719627380371,1,8
-19.8895034790039,36.1719627380371,1,14
-17.9005527496338,36.1719627380371,1,14
-15.9116020202637,36.1719627380371,1,14
-13.9226522445679,36.1719627380371,1,14
-11.9337015151978,36.1719627380371,1,14
-9.94475173950195,36.1719627380371,1,14
-7.95580101013184,36.1719627380371,3,14
-5.96685075759888,36.1719627380371,11,15
-3.97790050506592,36.1719627380371,1,14
-1.98895025253296,36.1719627380371,1,14
0,36.1719627380371,11,15
1.98895025253296,36.1719627380371,11,22
3.97790050506592,36.1719627380371,11,22
5.96685075759888,36.1719627380371,11,22
7.95580101013184,36.1719627380371,11,22
9.94475173950195,36.1719627380371,11,22
11.9337015151978,36.1719627380371,1,19
13.9226522445679,36.1719627380371,1,19
15.9116020202637,36.1719627380371,1,19
17.9005527496338,36.1719627380371,29,19
19.8895034790039,36.1719627380371,29,19
21.8784523010254,36.1719627380371,29,19
23.8674030303955,36.1719627380371,29,19
25.8563537597656,36.1719627380371,29,19
27.8453044891357,36.1719627380371,29,19
29.8342533111572,36.1719627380371,29,19
31.8232040405273,36.1719627380371,29,19
33.8121528625488,36.1719627380371,29,19
35.8011054992676,36.1719627380371,29,12
37.7900543212891,36.1719627380371,29,12
39.7790069580078,36.1719627380371,29,12
41.7679557800293,36.1719627380371,29,12
43.7569046020508,36.1719627380371,16,12
45.7458572387695,36.1719627380371,16,12
47.734806060791,36.1719627380371,16,12
49.7237586975098,36.1719627380371,16,12
51.7127075195312,36.1719627380371,16,12
53.7016563415527,36.1719627380371,16,12
55.6906089782715,36.1719627380371,16,12
57.679557800293,36.1719627380371,16,12
59.6685066223145,36.1719627380371,16,27
61.6574592590332,36.1719627380371,16,27
63.6464080810547,36.1719627380371,16,27
65.6353607177734,36.1719627380371,16,27
67.6243057250977,36.1719627380371,16,27
69.6132583618164,36.1719627380371,16,27
71.6022109985352,36.1719627380371,16,27
73.5911636352539,36.1719627380371,16,27
75.5801086425781,36.1719627380371,16,27
77.5690612792969,36.1719627380371,16,27
79.5580139160156,36.1719627380371,16,19
81.5469589233398,36.1719627380371,16,19
83.5359115600586,36.1719627380371,16,31
85.5248641967773,36.1719627380371,16,34
87.5138092041016,36.1719627380371,16,33
89.5027618408203,36.1719627380371,16,27
91.4917144775391,36.1719627380371,16,27
93.4806594848633,36.1719627380371,16,27
95.469612121582,36.1719627380371,16,27
97.4585647583008,36.1719627380371,16,27
99.4475173950195,36.1719627380371,16,26
101.436462402344,36.1719627380371,11,12
103.425415039062,36.1719627380371,11,12
105.414367675781,36.1719627380371,11,12
107.403312683105,36.1719627380371,11,12
109.392265319824,36.1719627380371,11,12
111.381217956543,36.1719627380371,11,12
113.370162963867,36.1719627380371,11,12
115.359115600586,36.1719627380371,11,12
117.348068237305,36.1719627380371,11,12
119.337013244629,36.1719627380371,11,12
121.325965881348,36.1719627380371,10,15
123.314918518066,36.1719627380371,10,15
125.303871154785,36.1719627380371,10,20
127.292816162109,36.1719627380371,11,21
129.281768798828,36.1719627380371,10,22
131.270721435547,36.1719627380371,10,19
133.259674072266,36.1719627380371,10,19
135.248611450195,36.1719627380371,10,19
137.237564086914,36.1719627380371,11,21
139.226516723633,36.1719627380371,11,21
141.215469360352,36.1719627380371,5,20
143.20442199707,36.1719627380371,5,20
145.193374633789,36.1719627380371,5,20
147.182327270508,36.1719627380371,4,20
149.171264648438,36.1719627380371,4,20
151.160217285156,36.1719627380371,4,20
153.149169921875,36.1719627380371,4,20
155.138122558594,36.1719627380371,5,20
157.127075195312,36.1719627380371,5,20
159.116027832031,36.1719627380371,5,15
161.104965209961,36.1719627380371,5,15
163.09391784668,36.1719627380371,5,13
165.082870483398,36.1719627380371,5,13
167.071823120117,36.1719627380371,5,21
169.060775756836,36.1719627380371,5,21
171.049728393555,36.1719627380371,5,21
173.038681030273,36.1719627380371,5,21
175.027618408203,36.1719627380371,5,21
177.016571044922,36.1719627380371,5,7
179.005523681641,36.1719627380371,5,7
-179.02702331543,34.5629119873047,5,21
-177.081085205078,34.5629119873047,5,21
-175.135131835938,34.5629119873047,5,21
-173.189193725586,34.5629119873047,5,26
-171.243240356445,34.5629119873047,5,26
-169.297302246094,34.5629119873047,5,26
-167.351348876953,34.5629119873047,5,26
-165.405410766602,34.5629119873047,5,26
-163.459457397461,34.5629119873047,5,26
-161.513519287109,34.5629119873047,5,26
-159.567565917969,34.5629119873047,5,26
-157.621627807617,34.5629119873047,5,32
-155.675674438477,34.5629119873047,5,32
-153.729736328125,34.5629119873047,5,32
-151.783782958984,34.5629119873047,5,32
-149.837844848633,34.5629119873047,5,32
-147.891891479492,34.5629119873047,5,32
-145.945953369141,34.5629119873047,5,32
-144,34.5629119873047,5,32
-142.054046630859,34.5629119873047,5,32
-140.108108520508,34.5629119873047,5,32
-138.162155151367,34.5629119873047,7,32
-136.216217041016,34.5629119873047,7,32
-134.270263671875,34.5629119873047,7,6
-132.324325561523,34.5629119873047,7,6
-130.378372192383,34.5629119873047,7,6
-128.432434082031,34.5629119873047,28,6
-126.486488342285,34.5629119873047,28,30
-124.540542602539,34.5629119873047,28,30
-122.594596862793,34.5629119873047,28,30
-120.648651123047,34.5629119873047,28,4
-118.702705383301,34.5629119873047,29,16
-116.756759643555,34.5629119873047,29,16
-114.810813903809,34.5629119873047,29,16
-112.864868164062,34.5629119873047,29,16
-110.918922424316,34.5629119873047,29,16
-108.97297668457,34.5629119873047,24,17
-107.02702331543,34.5629119873047,24,16
-105.081077575684,34.5629119873047,29,16
-103.135131835938,34.5629119873047,29,16
-101.189186096191,34.5629119873047,29,16
-99.2432403564453,34.5629119873047,29,16
-97.2972946166992,34.5629119873047,29,16
-95.3513488769531,34.5629119873047,29,16
-93.405403137207,34.5629119873047,29,34
-91.4594573974609,34.5629119873047,29,28
-89.5135116577148,34.5629119873047,29,28
-87.5675659179688,34.5629119873047,29,28
-85.6216201782227,34.5629119873047,29,28
-83.6756744384766,34.5629119873047,29,28
-81.7297286987305,34.5629119873047,29,28
-79.7837829589844,34.5629119873047,29,28
-77.8378372192383,34.5629119873047,29,25
-75.8918914794922,34.5629119873047,7,2
-73.9459457397461,34.5629119873047,7,2
-72,34.5629119873047,7,2
-70.0540542602539,34.5629119873047,7,2
-68.1081085205078,34.5629119873047,7,2
-66.1621627807617,34.5629119873047,7,2
-64.2162170410156,34.5629119873047,29,2
-62.2702713012695,34.5629119873047,29,2
-60.3243255615234,34.5629119873047,29,31
-58.3783798217773,34.5629119873047,29,31
-56.4324340820312,34.5629119873047,29,2
-54.4864883422852,34.5629119873047,29,2
-52.5405387878418,34.5629119873047,29,2
-50.5945930480957,34.5629119873047,29,2
-48.6486473083496,34.5629119873047,29,8
-46.7027015686035,34.5629119873047,1,8
-44.7567558288574,34.5629119873047,1,8
-42.8108100891113,34.5629119873047,1,8
-40.8648643493652,34.5629119873047,1,8
-38.9189186096191,34.5629119873047,1,8
-36.972972869873,34.5629119873047,1,8
-35.027027130127,34.5629119873047,1,8
-33.0810813903809,34.5629119873047,1,8
-31.1351356506348,34.5629119873047,1,8
-29.1891899108887,34.5629119873047,1,8
-27.2432441711426,34.5629119873047,1,8
-25.2972965240479,34.5629119873047,1,8
-23.3513507843018,34.5629119873047,1,8
-21.4054050445557,34.5629119873047,1,8
-19.4594593048096,34.5629119873047,1,14
-17.5135135650635,34.5629119873047,1,14
-15.5675678253174,34.5629119873047,1,14
-13.6216220855713,34.5629119873047,1,14
-11.6756753921509,34.5629119873047,1,14
-9.72972965240479,34.5629119873047,1,14
-7.78378391265869,34.5629119873047,1,14
-5.83783769607544,34.5629119873047,11,22
-3.89189195632935,34.5629119873047,11,22
-1.94594597816467,34.5629119873047,11,22
0,34.5629119873047,11,22
1.94594597816467,34.5629119873047,11,22
3.89189195632935,34.5629119873047,11,22
5.83783769607544,34.5629119873047,11,22
7.78378391265869,34.5629119873047,11,22
9.72972965240479,34.5629119873047,11,22
11.6756753921509,34.5629119873047,1,19
13.6216220855713,34.5629119873047,1,19
15.5675678253174,34.5629119873047,1,19
17.5135135650635,34.5629119873047,1,19
19.4594593048096,34.5629119873047,29,19
21.4054050445557,34.5629119873047,29,19
23.3513507843018,34.5629119873047,29,19
25.2972965240479,34.5629119873047,29,19
27.2432441711426,34.5629119873047,29,19
29.1891899108887,34.5629119873047,29,19
31.1351356506348,34.5629119873047,29,19
33.0810813903809,34.5629119873047,29,19
35.027027130127,34.5629119873047,29,31
36.972972869873,34.5629119873047,29,12
38.9189186096191,34.5629119873047,29,12
40.8648643493652,34.5629119873047,29,12
42.8108100891113,34.5629119873047,29,12
44.7567558288574,34.5629119873047,16,12
46.7027015686035,34.5629119873047,16,12
48.6486473083496,34.5629119873047,16,12
50.5945930480957,34.5629119873047,16,12
52.5405387878418,34.5629119873047,16,12
54.4864883422852,34.5629119873047,16,12
56.4324340820312,34.5629119873047,16,27
58.3783798217773,34.5629119873047,16,27
60.3243255615234,34.5629119873047,16,27
62.2702713012695,34.5629119873047,16,27
64.2162170410156,34.5629119873047,16,27
66.1621627807617,34.5629119873047,16,27
68.1081085205078,34.5629119873047,16,27
70.0540542602539,34.5629119873047,16,27
72,34.5629119873047,16,27
73.9459457397461,34.5629119873047,16,27
75.8918914794922,34.5629119873047,16,31
77.8378372192383,34.5629119873047,16,26
79.7837829589844,34.5629119873047,30,27
81.7297286987305,34.5629119873047,30,27
83.6756744384766,34.5629119873047,30,27
85.6216201782227,34.5629119873047,30,27
87.5675659179688,34.5629119873047,16,27
89.5135116577148,34.5629119873047,16,26
91.4594573974609,34.5629119873047,16,26
93.405403137207,34.5629119873047,16,27
95.3513488769531,34.5629119873047,16,27
97.2972946166992,34.5629119873047,16,27
99.2432403564453,34.5629119873047,11,12
101.189186096191,34.5629119873047,11,12
103.135131835938,34.5629119873047,11,12
105.081077575684,34.5629119873047,11,12
107.02702331543,34.5629119873047,11,12
108.97297668457,34.5629119873047,11,12
110.918922424316,34.5629119873047,11,12
112.864868164062,34.5629119873047,11,12
114.810813903809,34.5629119873047,11,12
116.756759643555,34.5629119873047,11,12
118.702705383301,34.5629119873047,11,12
120.648651123047,34.5629119873047,10,15
122.594596862793,34.5629119873047,10,15
124.540542602539,34.5629119873047,10,14
126.486488342285,34.5629119873047,10,14
128.432434082031,34.5629119873047,10,20
130.378372192383,34.5629119873047,10,19
132.324325561523,34.5629119873047,11,22
134.270263671875,34.5629119873047,10,14
136.216217041016,34.5629119873047,11,21
138.162155151367,34.5629119873047,10,20
140.108108520508,34.5629119873047,10,20
142.054046630859,34.5629119873047,10,20
144,34.5629119873047,10,20
145.945953369141,34.5629119873047,10,20
147.891891479492,34.5629119873047,4,20
149.837844848633,34.5629119873047,4,20
151.783782958984,34.5629119873047,4,20
153.729736328125,34.5629119873047,4,14
155.675674438477,34.5629119873047,4,14
157.621627807617,34.5629119873047,5,15
159.567565917969,34.5629119873047,5,15
161.513519287109,34.5629119873047,5,15
163.459457397461,34.5629119873047,5,15
165.405410766602,34.5629119873047,5,21
167.351348876953,34.5629119873047,5,21
169.297302246094,34.5629119873047,5,21
171.243240356445,34.5629119873047,5,21
173.189193725586,34.5629119873047,5,21
175.135131835938,34.5629119873047,5,21
177.081085205078,34.5629119873047,5,21
179.02702331543,34.5629119873047,5,21
-179.042556762695,32.9544677734375,11,21
-177.127655029297,32.9544677734375,5,21
-175.212768554688,32.9544677734375,5,21
-173.297866821289,32.9544677734375,5,21
-171.38298034668,32.9544677734375,5,26
-169.468078613281,32.9544677734375,5,26
-167.553192138672,32.9544677734375,5,26
-165.638290405273,32.9544677734375,5,26
-163.723403930664,32.9544677734375,5,26
-161.808517456055,32.9544677734375,5,26
-159.893615722656,32.9544677734375,5,26
-157.978729248047,32.9544677734375,5,26
-156.063827514648,32.9544677734375,5,26
-154.148941040039,32.9544677734375,5,32
-152.234039306641,32.9544677734375,5,32
-150.319152832031,32.9544677734375,5,32
-148.404251098633,32.9544677734375,5,32
-146.489364624023,32.9544677734375,5,32
-144.574462890625,32.9544677734375,5,32
-142.659576416016,32.9544677734375,5,32
-140.744674682617,32.9544677734375,5,32
-138.829788208008,32.9544677734375,7,32
-136.914886474609,32.9544677734375,7,32
-135,32.9544677734375,7,6
-133.085113525391,32.9544677734375,7,6
-131.170211791992,32.9544677734375,7,6
-129.255325317383,32.9544677734375,28,6
-127.340423583984,32.9544677734375,28,30
-125.42552947998,32.9544677734375,28,30
-123.510635375977,32.9544677734375,28,30
-121.595741271973,32.9544677734375,28,30
-119.680854797363,32.9544677734375,28,6
-117.765960693359,32.9544677734375,28,6
-115.851066589355,32.9544677734375,29,16
-113.936172485352,32.9544677734375,29,16
-112.021278381348,32.9544677734375,29,16
-110.106384277344,32.9544677734375,29,16
-108.19149017334,32.9544677734375,29,17
-106.276596069336,32.9544677734375,29,16
-104.361701965332,32.9544677734375,29,16
-102.446807861328,32.9544677734375,29,16
-100.531913757324,32.9544677734375,29,16
-98.6170196533203,32.9544677734375,29,16
-96.7021255493164,32.9544677734375,29,16
-94.7872314453125,32.9544677734375,29,34
-92.8723373413086,32.9544677734375,29,34
-90.9574432373047,32.9544677734375,29,34
-89.0425567626953,32.9544677734375,29,34
-87.1276626586914,32.9544677734375,29,34
-85.2127685546875,32.9544677734375,29,34
-83.2978744506836,32.9544677734375,29,34
-81.3829803466797,32.9544677734375,29,34
-79.4680862426758,32.9544677734375,29,13
-77.5531921386719,32.9544677734375,7,2
-75.638298034668,32.9544677734375,7,2
-73.7234039306641,32.9544677734375,7,2
-71.8085098266602,32.9544677734375,7,2
-69.8936157226562,32.9544677734375,7,2
-67.9787216186523,32.9544677734375,7,2
-66.0638275146484,32.9544677734375,7,2
-64.1489334106445,32.9544677734375,29,2
-62.2340431213379,32.9544677734375,29,2
-60.319149017334,32.9544677734375,29,2
-58.4042549133301,32.9544677734375,29,2
-56.4893608093262,32.9544677734375,29,2
-54.5744667053223,32.9544677734375,29,2
-52.6595726013184,32.9544677734375,1,2
-50.7446823120117,32.9544677734375,1,8
-48.8297882080078,32.9544677734375,1,8
-46.9148941040039,32.9544677734375,1,8
-45,32.9544677734375,1,8
-43.0851058959961,32.9544677734375,1,8
-41.1702117919922,32.9544677734375,1,8
-39.2553176879883,32.9544677734375,1,8
-37.3404273986816,32.9544677734375,1,8
-35.4255332946777,32.9544677734375,1,8
-33.5106391906738,32.9544677734375,1,8
-31.5957450866699,32.9544677734375,1,8
-29.680850982666,32.9544677734375,1,8
-27.7659568786621,32.9544677734375,1,8
-25.8510646820068,32.9544677734375,1,8
-23.9361705780029,32.9544677734375,1,8
-22.021276473999,32.9544677734375,1,8
-20.1063823699951,32.9544677734375,1,14
-18.1914901733398,32.9544677734375,1,14
-16.2765960693359,32.9544677734375,1,14
-14.361701965332,32.9544677734375,1,14
-12.4468088150024,32.9544677734375,1,14
-10.5319147109985,32.9544677734375,1,14
-8.61702156066895,32.9544677734375,11,15
-6.70212745666504,32.9544677734375,11,22
-4.78723382949829,32.9544677734375,11,22
-2.87234044075012,32.9544677734375,11,22
-0.957446813583374,32.9544677734375,11,22
0.957446813583374,32.9544677734375,11,22
2.87234044075012,32.9544677734375,11,22
4.78723382949829,32.9544677734375,11,22
6.70212745666504,32.9544677734375,11,22
8.61702156066895,32.9544677734375,11,22
10.5319147109985,32.9544677734375,16,22
12.4468088150024,32.9544677734375,29,19
14.361701965332,32.9544677734375,1,19
16.2765960693359,32.9544677734375,1,19
18.1914901733398,32.9544677734375,1,19
20.1063823699951,32.9544677734375,29,19
22.021276473999,32.9544677734375,29,19
23.9361705780029,32.9544677734375,29,19
25.8510646820068,32.9544677734375,29,19
27.7659568786621,32.9544677734375,29,19
29.680850982666,32.9544677734375,29,19
31.5957450866699,32.9544677734375,29,19
33.5106391906738,32.9544677734375,29,19
35.4255332946777,32.9544677734375,29,5
37.3404273986816,32.9544677734375,29,17
39.2553176879883,32.9544677734375,29,17
41.1702117919922,32.9544677734375,29,17
43.0851058959961,32.9544677734375,29,17
45,32.9544677734375,16,12
46.9148941040039,32.9544677734375,16,12
48.8297882080078,32.9544677734375,16,12
50.7446823120117,32.9544677734375,16,12
52.6595726013184,32.9544677734375,16,12
54.5744667053223,32.9544677734375,16,27
56.4893608093262,32.9544677734375,16,27
58.4042549133301,32.9544677734375,16,27
60.319149017334,32.9544677734375,16,27
62.2340431213379,32.9544677734375,16,27
64.1489334106445,32.9544677734375,16,27
66.0638275146484,32.9544677734375,16,27
67.9787216186523,32.9544677734375,16,27
69.8936157226562,32.9544677734375,16,27
71.8085098266602,32.9544677734375,16,33
73.7234039306641,32.9544677734375,16,33
75.638298034668,32.9544677734375,30,27
77.5531921386719,32.9544677734375,30,27
79.4680862426758,32.9544677734375,30,27
81.3829803466797,32.9544677734375,30,27
83.2978744506836,32.9544677734375,16,27
85.2127685546875,32.9544677734375,16,27
87.1276626586914,32.9544677734375,16,31
89.0425567626953,32.9544677734375,16,27
90.9574432373047,32.9544677734375,16,26
92.8723373413086,32.9544677734375,16,27
94.7872314453125,32.9544677734375,16,27
96.7021255493164,32.9544677734375,16,12
98.6170196533203,32.9544677734375,11,12
100.531913757324,32.9544677734375,11,12
102.446807861328,32.9544677734375,11,12
104.361701965332,32.9544677734375,11,12
106.276596069336,32.9544677734375,11,12
108.19149017334,32.9544677734375,11,12
110.106384277344,32.9544677734375,11,12
112.021278381348,32.9544677734375,11,12
113.936172485352,32.9544677734375,11,12
115.851066589355,32.9544677734375,11,12
117.765960693359,32.9544677734375,11,12
119.680854797363,32.9544677734375,11,12
121.595741271973,32.9544677734375,10,3
123.510635375977,32.9544677734375,10,14
125.42552947998,32.9544677734375,10,14
127.340423583984,32.9544677734375,10,20
129.255325317383,32.9544677734375,10,19
131.170211791992,32.9544677734375,11,21
133.085113525391,32.9544677734375,10,19
135,32.9544677734375,10,19
136.914886474609,32.9544677734375,10,19
138.829788208008,32.9544677734375,10,19
140.744674682617,32.9544677734375,10,19
142.659576416016,32.9544677734375,10,19
144.574462890625,32.9544677734375,10,20
146.489364624023,32.9544677734375,10,20
148.404251098633,32.9544677734375,10,20
150.319152832031,32.9544677734375,10,20
152.234039306641,32.9544677734375,10,14
154.148941040039,32.9544677734375,4,14
156.063827514648,32.9544677734375,11,15
157.978729248047,32.9544677734375,11,15
159.893615722656,32.9544677734375,11,15
161.808517456055,32.9544677734375,11,15
163.723403930664,32.9544677734375,11,21
165.638290405273,32.9544677734375,11,21
167.553192138672,32.9544677734375,11,21
169.468078613281,32.9544677734375,11,21
171.38298034668,32.9544677734375,11,21
173.297866821289,32.9544677734375,11,21
175.212768554688,32.9544677734375,11,21
177.127655029297,32.9544677734375,11,21
179.042556762695,32.9544677734375,11,21
-179.057586669922,31.3496017456055,11,21
-177.172775268555,31.3496017456055,11,21
-175.287963867188,31.3496017456055,5,21
-173.403137207031,31.3496017456055,5,21
-171.518325805664,31.3496017456055,5,21
-169.633514404297,31.3496017456055,5,26
-167.748687744141,31.3496017456055,5,26
-165.863876342773,31.3496017456055,5,26
-163.979064941406,31.3496017456055,5,26
-162.09423828125,31.3496017456055,5,26
-160.209426879883,31.3496017456055,5,26
-158.324600219727,31.3496017456055,5,26
-156.439788818359,31.3496017456055,5,26
-154.554977416992,31.3496017456055,5,26
-152.670150756836,31.3496017456055,5,26
-150.785339355469,31.3496017456055,5,26
-148.900527954102,31.3496017456055,5,32
-147.015701293945,31.3496017456055,5,32
-145.130889892578,31.3496017456055,5,32
-143.246078491211,31.3496017456055,5,32
-141.361251831055,31.3496017456055,7,27
-139.476440429688,31.3496017456055,7,27
-137.59162902832,31.3496017456055,7,27
-135.706802368164,31.3496017456055,7,27
-133.821990966797,31.3496017456055,7,27
-131.93717956543,31.3496017456055,28,6
-130.052352905273,31.3496017456055,28,6
-128.167541503906,31.3496017456055,28,30
-126.282722473145,31.3496017456055,28,30
-124.397903442383,31.3496017456055,28,30
-122.513092041016,31.3496017456055,28,30
-120.628273010254,31.3496017456055,28,30
-118.743453979492,31.3496017456055,28,6
-116.85863494873,31.3496017456055,28,30
-114.973823547363,31.3496017456055,28,16
-113.089004516602,31.3496017456055,24,16
-111.20418548584,31.3496017456055,29,16
-109.319374084473,31.3496017456055,29,16
-107.434555053711,31.3496017456055,29,16
-105.549736022949,31.3496017456055,29,16
-103.664924621582,31.3496017456055,29,16
-101.78010559082,31.3496017456055,29,16
-99.8952865600586,31.3496017456055,29,16
-98.0104675292969,31.3496017456055,29,16
-96.1256561279297,31.3496017456055,29,16
-94.240837097168,31.3496017456055,29,34
-92.3560180664062,31.3496017456055,29,34
-90.4712066650391,31.3496017456055,29,34
-88.5863876342773,31.3496017456055,29,34
-86.7015686035156,31.3496017456055,29,34
-84.8167572021484,31.3496017456055,29,34
-82.9319381713867,31.3496017456055,29,34
-81.047119140625,31.3496017456055,7,2
-79.1623001098633,31.3496017456055,7,2
-77.2774887084961,31.3496017456055,7,2
-75.3926696777344,31.3496017456055,7,2
-73.5078506469727,31.3496017456055,7,2
-71.6230392456055,31.3496017456055,7,2
-69.7382202148438,31.3496017456055,7,2
-67.853401184082,31.3496017456055,7,2
-65.9685897827148,31.3496017456055,7,2
-64.0837707519531,31.3496017456055,1,2
-62.1989517211914,31.3496017456055,1,2
-60.314136505127,31.3496017456055,1,6
-58.4293174743652,31.3496017456055,1,2
-56.5445022583008,31.3496017456055,1,6
-54.6596870422363,31.3496017456055,1,6
-52.7748680114746,31.3496017456055,1,8
-50.8900527954102,31.3496017456055,1,8
-49.0052337646484,31.3496017456055,1,8
-47.120418548584,31.3496017456055,1,8
-45.2356033325195,31.3496017456055,1,8
-43.3507843017578,31.3496017456055,1,8
-41.4659690856934,31.3496017456055,1,8
-39.5811500549316,31.3496017456055,1,8
-37.6963348388672,31.3496017456055,1,8
-35.8115196228027,31.3496017456055,1,8
-33.926700592041,31.3496017456055,1,8
-32.0418853759766,31.3496017456055,1,8
-30.1570682525635,31.3496017456055,1,8
-28.2722511291504,31.3496017456055,1,8
-26.3874340057373,31.3496017456055,1,8
-24.5026168823242,31.3496017456055,1,8
-22.6178016662598,31.3496017456055,1,8
-20.7329845428467,31.3496017456055,1,14
-18.8481674194336,31.3496017456055,1,14
-16.9633502960205,31.3496017456055,1,14
-15.0785341262817,31.3496017456055,1,13
-13.1937170028687,31.3496017456055,1,13
-11.3089008331299,31.3496017456055,1,13
-9.4240837097168,31.3496017456055,11,22
-7.53926706314087,31.3496017456055,11,22
-5.65445041656494,31.3496017456055,11,22
-3.76963353157043,31.3496017456055,11,22
-1.88481676578522,31.3496017456055,11,22
0,31.3496017456055,11,22
1.88481676578522,31.3496017456055,11,22
3.76963353157043,31.3496017456055,11,22
5.65445041656494,31.3496017456055,11,22
7.53926706314087,31.3496017456055,11,22
9.4240837097168,31.3496017456055,16,22
11.3089008331299,31.3496017456055,29,22
13.1937170028687,31.3496017456055,29,22
15.0785341262817,31.3496017456055,29,22
16.9633502960205,31.3496017456055,29,19
18.8481674194336,31.3496017456055,1,19
20.7329845428467,31.3496017456055,29,16
